CNJ,NATURE,SUBJECT,IsCriminal,JusticeSegmentVerifier,NatureVerifier,NatureVerifier2,SubjectVerifier,IsCriminalVerifier
0782088-90.2018.8.13.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins, Crimes Previstos na Legislação Extravagante, Crimes do Sistema Nacional de Armas",TRUE,ok,ok,ok,ok,true
0077024-52.2020.3.00.0000,HABEAS CORPUS,"DIREITO PROCESSUAL PENAL, Prisão Preventiva, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0192719-08.2009.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes contra o Patrimônio, Roubo Majorado",TRUE,ok,ok,ok,ok,true
0272655-36.2017.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Praticados por Funcionários Públicos Contra a Administração em Geral, Concussão, Crimes contra a Paz Pública, Quadrilha ou Bando",TRUE,ok,ok,ok,ok,true
0036134-08.2019.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Associação para a Produção e Tráfico e Condutas Afins",TRUE,ok,ok,ok,ok,true
0069486-43.2018.8.19.0000,HABEAS CORPUS,"Tráfico de Drogas e Condutas Afins ,  Crimes de Tráfico Ilícito e Uso Indevido de Drogas ,  Crimes Previstos na Legislação Extravagante ,  DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0049483-90.2012.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0381451-53.2019.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Associação para a Produção e Tráfico e Condutas Afins",TRUE,ok,ok,ok,ok,true
0043131-25.2020.8.19.0000,HABEAS CORPUS,"Tráfico de Drogas e Condutas Afins / Crimes de Tráfico Ilícito e Uso Indevido de Drogas / Crimes Previstos na Legislação Extravagante / DIREITO PENAL
Associação para a Produção e Tráfico e Condutas Afins / Crimes de Tráfico Ilícito e Uso Indevido de Drogas / Crimes Previstos na Legislação Extravagante / DIREITO PENAL
Concurso Material / Aplicação da Pena / Parte Geral / DIREITO PENAL
Circunstâncias Agravantes / Aplicação da Pena / Parte Geral / DIREITO PENAL
Corrupção ativa  / Crimes Praticados por Particular Contra a Administração em Geral / DIREITO PENAL
Lei dos Crimes Hediondos / Ação Penal / DIREITO PROCESSUAL PENAL",TRUE,ok,ok,ok,ok,true
0062183-79.2004.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes contra o Patrimônio, Extorsão mediante seqüestro",TRUE,ok,ok,ok,ok,true
0249926-16.2017.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0184706-15.2012.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes contra o Patrimônio, Roubo Majorado, Crime Tentado",TRUE,ok,ok,ok,ok,true
0090920-33.2020.1.00.0000,HABEAS CORPUS,"DIREITO PROCESSUAL PENAL, Prisão Domiciliar / Especial, DIREITO PROCESSUAL PENAL, Prisão Preventiva, Revogação, QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO, COVID-19",TRUE,ok,ok,ok,ok,true
0049479-53.2012.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0081468-31.2020.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Associação para a Produção e Tráfico e Condutas Afins, COVID-19",TRUE,ok,ok,ok,ok,true
0004830-59.2017.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Associação para a Produção e Tráfico e Condutas Afins, Crimes Previstos na Legislação Extravagante, Crimes do Sistema Nacional de Armas",TRUE,ok,ok,ok,ok,true
0042988-40.2006.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0024100-86.2007.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0071798-66.2020.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes do Sistema Nacional de Armas",TRUE,ok,ok,ok,ok,true
0000363-45.2006.0.01.0000,HABEAS CORPUS,"DIREITO PROCESSUAL PENAL, Recurso",TRUE,ok,ok,ok,ok,true
0326383-60.2015.3.00.0000,HABEAS CORPUS,"DIREITO PROCESSUAL PENAL, Prisão Preventiva, Liberdade Provisória, Crimes Praticados por Particular Contra a Administração em Geral, Usurpação de função pública, Crimes contra a inviolabilidade de domicílio, Violação de domicílio",TRUE,ok,ok,ok,ok,true
0240836-59.2011.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0289463-82.2018.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes contra o Patrimônio, Roubo, Crime Tentado",TRUE,ok,ok,ok,ok,true
0177484-69.2007.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0177484-69.2007.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0022296-71.2014.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Liberdade Provisória, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Associação para a Produção e Tráfico e Condutas Afins",TRUE,ok,ok,ok,ok,true
0140491-51.2012.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Ação Penal, Nulidade, Ausência de Fundamentação",TRUE,ok,ok,ok,ok,true
0032499-02.2010.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes contra o Patrimônio, Roubo Majorado",TRUE,ok,ok,ok,ok,true
0111048-77.2018.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Associação para a Produção e Tráfico e Condutas Afins, Crimes Previstos na Legislação Extravagante, Crimes do Sistema Nacional de Armas",TRUE,ok,ok,ok,ok,true
0050464-95.2007.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
9954972-61.2011.1.00.0000,HABEAS CORPUS,"DIREITO PROCESSUAL PENAL, Execução Penal, Execução Penal Provisória - Cabimento, DIREITO PROCESSUAL PENAL, Ação Penal, Nulidade, DIREITO PROCESSUAL PENAL, Ação Penal, Nulidade, Ausência de Fundamentação",TRUE,ok,ok,ok,ok,true
0030631-34.2014.8.19.0000,HABEAS CORPUS,Tráfico de Drogas e Condutas Afins / Crimes de Tráfico Ilícito e Uso Indevido de Drogas / Crimes Previstos na Legislação Extravagante / DIREITO PENAL,TRUE,ok,ok,ok,ok,true
0123649-23.2015.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes contra o Patrimônio, Roubo Majorado, Liberdade Provisória",TRUE,ok,ok,ok,ok,true
0035658-86.2000.8.19.0000,HABEAS CORPUS,Sem Assunto,TRUE,ok,ok,ok,no,true
0207880-58.2009.3.00.0000,HABEAS CORPUS,"DIREITO PROCESSUAL PENAL, Execução Penal, Pena Privativa de Liberdade, Progressão de Regime",TRUE,ok,ok,ok,ok,true
0137273-93.2004.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0263139-89.2017.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Praticados por Funcionários Públicos Contra a Administração em Geral, Concussão, Crimes contra a Paz Pública, Quadrilha ou Bando",TRUE,ok,ok,ok,ok,true
0180657-43.2003.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes contra o Patrimônio, Roubo Majorado",TRUE,ok,ok,ok,ok,true
0057165-96.2012.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes contra o Patrimônio, Roubo Majorado",TRUE,ok,ok,ok,ok,true
0034588-67.2019.8.19.0000,HABEAS CORPUS,"Roubo Majorado / Crimes contra o Patrimônio / DIREITO PENAL
Concurso Formal / Aplicação da Pena / Parte Geral / DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0243215-70.2011.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0036544-21.2019.8.19.0000,HABEAS CORPUS,"Roubo Majorado / Crimes contra o Patrimônio / DIREITO PENAL
Concurso Formal / Aplicação da Pena / Parte Geral / DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0049481-23.2012.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins",TRUE,ok,ok,ok,ok,true
0000182-31.2020.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes de Tortura, Crimes Praticados por Particular Contra a Administração em Geral, Resistência, Crimes contra o Patrimônio, Receptação, Crimes contra a liberdade pessoal, Seqüestro e cárcere privado",TRUE,ok,ok,ok,ok,true
0098079-08.2012.3.00.0000,HABEAS CORPUS,"DIREITO PROCESSUAL PENAL, Liberdade Provisória",TRUE,ok,ok,ok,ok,true
0142884-97.2020.3.00.0000,HABEAS CORPUS,HABEAS CORPUS,TRUE,ok,ok,ok,ok,true
0133687-55.2019.3.00.0000,HABEAS CORPUS,"DIREITO PROCESSUAL PENAL, Execução Penal, Pena Privativa de Liberdade, Progressão de Regime",TRUE,ok,ok,ok,ok,true
0044273-29.2010.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes contra a Fé Pública, Falsificação de documento público",TRUE,ok,ok,ok,ok,true
0138384-85.2020.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes do Sistema Nacional de Armas, COVID-19",TRUE,ok,ok,ok,ok,true
0190939-16.2019.3.00.0000,HABEAS CORPUS,"DIREITO PROCESSUAL PENAL, Prisão Preventiva, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Associação para a Produção e Tráfico e Condutas Afins, Crimes Previstos na Legislação Extravagante, Crimes de Tráfico Ilícito e Uso Indevido de Drogas, Tráfico de Drogas e Condutas Afins, Crimes contra a Fé Pública, Moeda Falsa / Assimilados",TRUE,ok,ok,ok,ok,true
0085197-65.2020.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes do Sistema Nacional de Armas, COVID-19",TRUE,ok,ok,ok,ok,true
0116169-57.2016.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Praticados por Particular Contra a Administração em Geral, Contrabando ou descaminho",TRUE,ok,ok,ok,ok,true
0381215-04.2019.3.00.0000,HABEAS CORPUS,"DIREITO PENAL, Crimes Previstos na Legislação Extravagante, Crimes do Sistema Nacional de Armas",TRUE,ok,ok,ok,ok,true
0033010-45.2012.8.25.0001,Apelação Cível,"DIREITO PROCESSUAL CIVIL E DO TRABALHO -  Partes e Procuradores - Sucumbência  - Honorários Advocatícios, DIREITO PROCESSUAL CIVIL E DO TRABALHO -  Partes e Procuradores - Sucumbência  - Custas",FALSE,ok,no,no,no,false
0046935-90.2010.8.26.0053,Apelação Cível,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO-Concurso Público / Edital-Classificação e/ou Preterição,FALSE,ok,no,no,no,false
0014556-71.2013.8.26.0577,Apelação Cível,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO - Atos Administrativos,FALSE,ok,no,no,no,false
9052281-67.2006.8.26.0000,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Contratos - Compra e Venda,FALSE,ok,no,no,no,false
0055400-97.2012.8.26.0577,Apelação Cível,DIREITO CIVIL - Responsabilidade Civil - Indenização por Dano Material - Acidente de Trânsito,FALSE,ok,no,no,no,false
1003505-07.2019.8.26.0037,Apelação Cível,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO-Sistema Nacional de Trânsito-CNH - Carteira Nacional de Habilitação,FALSE,ok,no,no,no,false
0043215-81.2003.8.26.0564,Apelação Cível,DIREITO TRIBUTÁRIO - Impostos - IPTU/ Imposto Predial e Territorial Urbano,FALSE,ok,no,no,no,false
5324196-26.2020.4.03.9999,Apelação Cível,Auxílio-Doença Previdenciário,FALSE,ok,no,no,no,false
1093079-56.2013.8.26.0100,Apelação Cível,DIREITO DO CONSUMIDOR - Contratos de Consumo - Bancários,FALSE,ok,no,no,no,false
0010033-48.2010.8.16.0173,Apelação Cível,,FALSE,ok,no,no,vazio,false
5028324-72.2019.4.04.9999,Apelação Cível,"Aposentadoria por Tempo de Contribuição (Art. 55/6), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",FALSE,ok,no,no,no,false
0000694-19.2013.8.16.0025,Apelação Cível,,FALSE,ok,no,no,vazio,false
1012932-58.2018.8.26.0006,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Contratos - Cartão de Crédito,FALSE,ok,no,no,no,false
5073804-45.2016.4.04.7100,Apelação Cível,"CNH - Carteira Nacional de Habilitação, Sistema Nacional de Trânsito, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",FALSE,ok,no,no,no,false
0050865-86.2012.8.16.0001,Apelação Cível,,FALSE,ok,no,no,vazio,false
1022510-59.2015.8.26.0100,Apelação Cível,DIREITO DO CONSUMIDOR - Contratos de Consumo - Telefonia,FALSE,ok,no,no,no,false
5004701-64.2019.8.13.0114,Apelação Cível,Responsabilidade do Fornecedor - Rescisão do contrato e devolução do dinheiro - DIREITO DO CONSUMIDOR,FALSE,ok,no,no,no,false
1003250-63.2013.8.26.0068,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Contratos - Alienação Fiduciária,FALSE,ok,no,no,no,false
5010955-89.2011.4.04.7107,Apelação Cível,"Auxílio-Acidente (Art. 86), Auxílio-Acidente (Art. 86), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO, Incapacidade Laborativa Parcial",FALSE,ok,no,no,no,false
1025327-77.2014.8.26.0053,Apelação Cível,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO-Sistema Nacional de Trânsito-CNH - Carteira Nacional de Habilitação,FALSE,ok,no,no,no,false
0108995-83.2009.8.26.0005,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Contratos - Seguro,FALSE,ok,no,no,no,false
9085481-31.2007.8.26.0000,Apelação Cível,DIREITO DO CONSUMIDOR - Contratos de Consumo - Estabelecimentos de Ensino,FALSE,ok,no,no,no,false
0133017-91.2007.8.26.0001,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Títulos de Crédito,FALSE,ok,no,no,no,false
0000388-21.2008.8.16.0156,Apelação Cível,,FALSE,ok,no,no,vazio,false
0639983-39.2018.8.04.0001,Apelação Cível,Efeitos,FALSE,ok,no,no,no,false
0000434-44.2012.8.16.0164,Apelação Cível,,FALSE,ok,no,no,vazio,false
0001691-59.2009.8.26.0414,Apelação Cível,DIREITO DO CONSUMIDOR - Contratos de Consumo - Bancários,FALSE,ok,no,no,no,false
1004232-07.2015.8.26.0004,Apelação Cível,DIREITO DO CONSUMIDOR - Contratos de Consumo - Bancários,FALSE,ok,no,no,no,false
1886655-25.2014.8.13.0024,Apelação Cível,Espécies de Contratos < Obrigações < DIREITO CIVIL,FALSE,ok,no,no,no,false
0004429-34.2010.8.26.0010,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Contratos - Locação de Imóvel,FALSE,ok,no,no,no,false
1030228-71.2014.8.26.0576,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Contratos - Alienação Fiduciária,FALSE,ok,no,no,no,false
0001313-30.2012.4.03.6119,Apelação Cível,DANO MORAL E/OU MATERIAL - RESPONSABILIDADE CIVIL - DIREITO CIVIL,FALSE,ok,no,no,no,false
5002962-22.2017.8.13.0439,Apelação Cível,Tarifas < Bancários < Contratos de Consumo < DIREITO DO CONSUMIDOR,FALSE,ok,no,no,no,false
0018489-27.2011.8.16.0019,Apelação Cível,,FALSE,ok,no,no,vazio,false
0001012-49.2013.8.26.0566,Apelação Cível,Liquidação / Cumprimento / Execução,FALSE,ok,no,no,no,false
0000609-55.2013.4.01.3300,Apelação Cível,10305 - Gratificações de Atividade,FALSE,ok,no,no,no,false
0163797-12.2010.8.26.0000,Apelação Cível,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO-Responsabilidade da Administração-Indenização por Dano Material-Acidente de Trânsito,FALSE,ok,no,no,no,false
0024336-83.2009.8.25.0001,Apelação Cível,DIREITO PROCESSUAL CIVIL E DO TRABALHO - Partes e Procuradores - Sucumbência - Custas -,FALSE,ok,no,no,no,false
0028290-50.2013.8.16.0001,Apelação Cível,,FALSE,ok,no,no,vazio,false
9205895-97.2003.8.26.0000,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Contratos - Compra e Venda,FALSE,ok,no,no,no,false
0035529-71.2014.8.16.0001,Apelação Cível,,FALSE,ok,no,no,vazio,false
0007079-05.2009.8.20.0124,Apelação Cível,,FALSE,ok,no,no,vazio,false
0007250-71.2012.8.26.0032,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Títulos de Crédito - Cédula de Crédito Bancário,FALSE,ok,no,no,no,false
1005803-62.2015.8.26.0602,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Contratos - Seguro,FALSE,ok,no,no,no,false
1005029-65.2016.8.26.0224,Apelação Cível,DIREITO CIVIL - Obrigações - Espécies de Contratos - Locação de Imóvel,FALSE,ok,no,no,no,false
0000160-91.2005.8.16.0078,Apelação Cível,,FALSE,ok,no,no,vazio,false
0038472-74.2015.4.01.3300,Apelação Cível,6033 - Contribuições Sociais,FALSE,ok,no,no,no,false
1027818-68.2014.8.26.0114,Apelação Cível,DIREITO CIVIL-Coisas-Promessa de Compra e Venda,FALSE,ok,no,no,no,false
5299754-93.2020.4.03.9999,Apelação Cível,Auxílio-Doença Previdenciário - Aposentadoria por Invalidez - PREVIDENCIÁRIO - INTEGRAÇÃO TJSP,FALSE,ok,no,no,no,false
0026006-27.2011.8.26.0562,Apelação Cível,DIREITO DO CONSUMIDOR - Contratos de Consumo - Bancários,FALSE,ok,no,no,no,false
1100667-12.2016.8.26.0100,Apelação Cível,DIREITO CIVIL - Responsabilidade Civil - Indenização por Dano Moral - Acidente de Trânsito,FALSE,ok,no,no,no,false
0000487-80.2009.4.02.5005,EXECUÇÃO FISCAL,"Dívida Ativa, DIREITO TRIBUTÁRIO",FALSE,ok,ok,no,no,false
0514378-46.2011.4.02.5101,EXECUÇÃO FISCAL,"Dívida Ativa, DIREITO TRIBUTÁRIO",FALSE,ok,ok,no,no,false
1006145-61.2022.8.11.0015,EXECUÇÃO FISCAL,Responsabilidade tributária - Municipais,FALSE,ok,ok,no,no,false
0710974-59.2015.8.05.0039,EXECUÇÃO FISCAL,DIREITO TRIBUTÁRIO (14)  -  Impostos (5916)  -  IPTU/ Imposto Predial e Territorial Urbano (5952,FALSE,ok,ok,no,no,false
5005317-59.2012.4.04.7101,EXECUÇÃO FISCAL,"Dívida Ativa, DIREITO TRIBUTÁRIO",FALSE,ok,ok,no,no,false
8013314-07.2021.8.05.0039,EXECUÇÃO FISCAL,DIREITO TRIBUTÁRIO (14) - Dívida Ativa (6017,FALSE,ok,ok,no,no,false
5052015-96.2016.4.04.7000,EXECUÇÃO FISCAL,"Multas e demais Sanções, Dívida Ativa não-tributária, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",FALSE,ok,ok,no,no,false
1504985-94.2022.8.26.0606,EXECUÇÃO FISCAL,Dívida Ativa,FALSE,ok,ok,no,no,false
5009378-37.2015.4.04.7204,EXECUÇÃO FISCAL,"Profissional, Multas e demais Sanções, Dívida Ativa não-tributária, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",FALSE,ok,ok,no,no,false
0024252-63.2007.8.16.0014,EXECUÇÃO FISCAL,Dívida Ativa,FALSE,ok,ok,no,no,false
5064689-68.2014.4.04.7100,EXECUÇÃO FISCAL,"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Dívida Ativa não-tributária, Metrológica, Multas e demais Sanções",FALSE,ok,ok,no,no,false
0002107-72.2001.8.26.0619,EXECUÇÃO FISCAL,IPTU/ Imposto Predial e Territorial Urbano,FALSE,ok,ok,no,no,false
0020241-97.2017.8.06.0117,EXECUÇÃO FISCAL,Impostos - ICMS/ Imposto sobre Circulação de Mercadorias,FALSE,ok,ok,no,no,false
5006091-62.2018.4.02.5120,EXECUÇÃO FISCAL,"Multas e demais Sanções, Dívida Ativa não-tributária, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",FALSE,ok,ok,no,no,false
7012237-54.2020.8.22.0002,EXECUÇÃO FISCAL,DIREITO TRIBUTRIO (14) - Dívida Ativa (Execução Fiscal) (6017) - Ausência de Cobrança Administrativa Prévia (10887,FALSE,ok,ok,no,no,false
5002753-92.2017.4.04.7114,EXECUÇÃO FISCAL,"Dívida Ativa não-tributária, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",FALSE,ok,ok,no,no,false
0000905-18.2009.4.02.5005,EXECUÇÃO FISCAL,"Dívida Ativa, DIREITO TRIBUTÁRIO",FALSE,ok,ok,no,no,false
0004422-98.2019.8.19.0017,EXECUÇÃO FISCAL,Dívida Ativa - Cobrança de Tributo,FALSE,ok,ok,no,no,false
1012615-18.2015.8.26.0248,EXECUÇÃO FISCAL,Dívida Ativa,FALSE,ok,ok,no,no,false
0107336-41.2017.4.02.5120,EXECUÇÃO FISCAL,"Dívida Ativa, DIREITO TRIBUTÁRIO",FALSE,ok,ok,no,no,false
5012568-55.2021.8.21.0037,EXECUÇÃO FISCAL,"IPTU/ Imposto Predial e Territorial Urbano, Impostos, DIREITO TRIBUTÁRIO",FALSE,ok,ok,no,no,false
0811750-75.2016.4.05.8100,EXECUÇÃO FISCAL,"DIREITO TRIBUTÁRIO
Dívida Ativa",FALSE,ok,ok,no,no,false
1036274-53.2020.4.01.3500,EXECUÇÃO FISCAL,DIREITO TRIBUTRIO (14) - Contribuições (6031) - Contribuições Corporativas (6044) - Conselhos Regionais e Afins (Anuidade) (6046,FALSE,ok,ok,no,no,false
1511427-23.2022.8.26.0462,EXECUÇÃO FISCAL,Dívida Ativa - IPTU/ Imposto Predial e Territorial Urbano,FALSE,ok,ok,no,no,false
8004305-51.2021.8.05.0126,EXECUÇÃO FISCAL,DIREITO TRIBUTÁRIO (14) - Dívida Ativa (6017,FALSE,ok,ok,no,no,false
5005380-50.2018.4.04.7206,EXECUÇÃO FISCAL,"Multas e demais Sanções, Dívida Ativa não-tributária, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",FALSE,ok,ok,no,no,false
1005727-69.2022.4.01.3820,EXECUÇÃO FISCAL,DIREITO ADMINISTRATIVO E OUTRAS MATRIAS DE DIREITO PÚBLICO (9985) - Dívida Ativa não-tributária (10394) - Multas e demais Sanções (10395,FALSE,ok,ok,no,no,false
0011852-34.2010.8.08.0014,EXECUÇÃO FISCAL,,FALSE,ok,ok,no,vazio,false
0027071-16.2021.8.19.0008,EXECUÇÃO FISCAL,Cobrança de Tributo / Dívida Ativa,FALSE,ok,ok,no,no,false
5000101-24.2017.8.08.0012,EXECUÇÃO FISCAL,Dívida Ativa (6017) IPTU/ Imposto Predial e Territorial Urbano (5952) Taxa de Coleta de Lixo (10536),FALSE,ok,ok,no,no,false
0000525-57.2022.8.19.0017,EXECUÇÃO FISCAL,Cobrança de Tributo / Dívida Ativa,FALSE,ok,ok,no,no,false
0285777-72.2014.8.13.0702,EXECUÇÃO FISCAL,Impostos - ISS/ Imposto sobre Serviços - Tributário,FALSE,ok,ok,no,no,false
5009419-54.2017.4.04.7100,EXECUÇÃO FISCAL,"Dívida Ativa não-tributária, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",FALSE,ok,ok,no,no,false
0047948-49.1998.8.26.0602,EXECUÇÃO FISCAL,,FALSE,ok,ok,no,vazio,false
5006870-75.2022.8.08.0011,EXECUÇÃO FISCAL,DIREITO TRIBUTRIO (14) - Dívida Ativa (6017,FALSE,ok,ok,no,no,false
1034269-42.2021.4.01.3300,EXECUÇÃO FISCAL,DIREITO ADMINISTRATIVO E OUTRAS MATRIAS DE DIREITO PÚBLICO (9985) - Organização Político-administrativa / Administração Pública (10157) - Conselhos Regionais de Fiscalização Profissional e Afins (10166) - Multas e demais Sanções (10168,FALSE,ok,ok,no,no,false
1004276-52.2016.8.26.0372,EXECUÇÃO FISCAL,IPTU/ Imposto Predial e Territorial Urbano,FALSE,ok,ok,no,no,false
0002662-80.2015.8.16.0036,EXECUÇÃO FISCAL,Dívida Ativa (Execução Fiscal),FALSE,ok,ok,no,no,false
0005674-66.2013.8.16.0103,EXECUÇÃO FISCAL,Dívida Ativa,FALSE,ok,ok,no,no,false
