CNJ,NATURE,SUBJECT,IsCriminal,JusticeSegmentVerifier,NatureVerifier,NatureVerifier2,SubjectVerifier,IsCriminalVerifier
0002807-22.2017.8.26.0026,Execução da Pena,Regime inicial - Aberto,TRUE,ok,ok,ok,ok,true
1016964-03.2020.8.26.0050,Execução da Pena,Pena de Multa,FALSE,ok,ok,ok,ok,true
0001702-71.2020.8.26.0586,Execução da Pena,Pena Privativa de Liberdade,TRUE,ok,ok,ok,ok,true
0016128-88.2016.8.26.0502,Execução da Pena,Semi-aberto,TRUE,ok,ok,ok,ok,true
0003489-95.2019.8.26.0158,Execução da Pena,Livramento Condicional,TRUE,ok,ok,ok,ok,true
0009660-38.2019.8.26.0071,Execução da Pena,Pena Restritiva de Direitos,TRUE,ok,ok,ok,ok,true
0000786-84.2016.8.22.0005,Execução da Pena,,FALSE,ok,ok,ok,vazio,true
0001950-09.2018.8.26.0521,Execução da Pena,Aberto,TRUE,ok,ok,ok,ok,true
0001720-39.2021.8.26.0366,Execução da Pena,Pena Restritiva de Direitos,TRUE,ok,ok,ok,ok,true
0034454-03.2017.8.12.0001,Execução da Pena,Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
0000704-58.2020.8.26.0601,Execução da Pena,Pena Privativa de Liberdade,TRUE,ok,ok,ok,ok,true
0001058-16.2021.8.26.0127,Execução da Pena,Pena Restritiva de Direitos,TRUE,ok,ok,ok,ok,true
1002498-44.2020.8.26.0360,Execução da Pena,Pena de Multa,FALSE,ok,ok,ok,ok,true
0005106-70.2019.8.26.0197,Execução da Pena,Prestação de Serviços à Comunidade,TRUE,ok,ok,ok,ok,true
0015796-43.2013.8.22.0501,Execução da Pena,,FALSE,ok,ok,ok,vazio,true
0008746-39.2019.8.26.0502,Execução da Pena,Semi-aberto,TRUE,ok,ok,ok,ok,true
0005432-78.2021.8.26.0320,Execução da Pena,Prestação Pecuniária,TRUE,ok,ok,ok,ok,true
0011539-73.2019.8.26.0041,Execução da Pena,Regime Inicial - Fechado,TRUE,ok,ok,ok,ok,true
0017961-39.2019.8.26.0405,Execução da Pena,Pena Privativa de Liberdade,TRUE,ok,ok,ok,ok,true
1015252-75.2020.8.26.0050,Execução da Pena,Pena de Multa,FALSE,ok,ok,ok,ok,true
0006562-58.2019.8.24.0020,Execução da Pena,Pena Privativa de Liberdade - Adulteração de Sinal Identificador de Veículo Automotor,TRUE,ok,ok,ok,ok,true
0006562-58.2019.8.24.0020,Execução da Pena,Pena Privativa de Liberdade - Adulteração de Sinal Identificador de Veículo Automotor,TRUE,ok,ok,ok,ok,true
0000770-61.2021.8.26.0097,Execução da Pena,Pena Restritiva de Direitos,TRUE,ok,ok,ok,ok,true
0001532-22.2018.8.24.0038,Execução da Pena,Crimes de Trânsito,TRUE,ok,ok,ok,ok,true
0006913-44.2019.8.26.0127,Execução da Pena,Pena Restritiva de Direitos,TRUE,ok,ok,ok,ok,true
0000323-22.2017.8.04.7600,Execução da Pena,,FALSE,ok,ok,ok,vazio,true
0017080-58.2017.8.26.0041,Execução da Pena,Regime Inicial - Fechado,TRUE,ok,ok,ok,ok,true
0002045-55.2018.8.11.0004,Execução da Pena,"Processo nº 0000755-89.2017.827.2721 Oriundo da 1ª Vara Criminal de Guaraí - TO. Artigo 33 C/C 40, V, Lei 11.343/06. Pena 09(nove)anos de Reclusão. E 900(NOVECENTOS)dias-multa, cada um equivalente a 1/30(avos)do salário mínimo mensal.",TRUE,ok,ok,ok,ok,true
0000724-67.2016.8.26.0996,Execução da Pena,Pena Privativa de Liberdade,TRUE,ok,ok,ok,ok,true
0000692-02.2022.8.26.0269,Execução da Pena,Pena Privativa de Liberdade,TRUE,ok,ok,ok,ok,true
0000692-02.2022.8.26.0269,Execução da Pena,Pena Privativa de Liberdade,TRUE,ok,ok,ok,ok,true
0001954-63.2012.8.17.1020,Execução da Pena,Tráfico de Drogas e Condutas Afins Crimes do Sistema Nacional de Armas,TRUE,ok,ok,ok,ok,true
0041569-88.2014.8.06.0117,Execução da Pena,Aplicação da pena,FALSE,ok,ok,ok,ok,true
0005249-24.2018.8.26.0996,Execução da Pena,Regime inicial - Semi-aberto,TRUE,ok,ok,ok,ok,true
0000830-81.2018.8.26.0471,Execução da Pena,Regime inicial - Aberto,TRUE,ok,ok,ok,ok,true
0000375-26.2018.8.24.0034,Execução da Pena,Prestação de Serviços à Comunidade,TRUE,ok,ok,ok,ok,true
0009039-97.2020.8.26.0041,Execução da Pena,Aberto,TRUE,ok,ok,ok,ok,true
0005937-10.2019.8.26.0136,Execução da Pena,Pena Privativa de Liberdade,TRUE,ok,ok,ok,ok,true
0001082-90.2019.8.14.0501,Procedimento Comum,Latrocínio,TRUE,ok,ok,no,ok,true
0018689-39.2014.8.19.0021,Procedimento Comum,"Esbulho, Turbação, Ameaça / Posse",FALSE,ok,ok,no,ok,true
9102684-11.2004.8.26.0000,Apelação Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
5001241-53.2012.4.04.7016,Apelação Criminal,"Contrabando (art. 334-A), Crimes praticados por particular contra a Administração em geral, DIREITO PENAL - Quadrilha ou Bando (art. 288), Crimes contra a Paz Pública, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0013159-69.2016.8.26.0577,Apelação Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Apropriação indébita,TRUE,ok,ok,ok,ok,true
0003861-74.2011.8.26.0368,Apelação Criminal,DIREITO PENAL-Crimes contra a Propriedade Intelectual-Violação de direito autoral,TRUE,ok,ok,ok,ok,true
0000179-20.2006.8.25.0076,Apelação Criminal,DIREITO PROCESSUAL CIVIL E DO TRABALHO - Recurso - Cabimento -,TRUE,ok,ok,ok,no,true
0004687-27.2015.8.16.0146,Apelação Criminal,Crimes do Sistema Nacional de Armas - Constrangimento ilegal - Violação de domicílio - Usurpação de função pública,TRUE,ok,ok,ok,ok,true
9169131-15.2003.8.26.0000,Apelação Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
0013088-64.2008.8.26.0604,Apelação Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Apropriação indébita,TRUE,ok,ok,ok,ok,true
0019157-46.2015.8.26.0482,Apelação Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Estelionato,TRUE,ok,ok,ok,ok,true
0087381-81.2002.8.26.0000,Apelação Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
0462493-02.2010.8.26.0000,Apelação Criminal,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,TRUE,ok,ok,ok,ok,true
0003547-27.2013.4.03.6126,Apelação Criminal,"PECULATO (ART. 312, CAPUT E  § 1º ) - CRIMES PRATICADOS POR FUNCIONARIOS PUBLICOS - CONTRA A ADMINISTRACAO EM GERAL - DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0000433-69.2004.8.25.0041,Apelação Criminal,,TRUE,ok,ok,ok,vazio,true
0001091-65.2015.8.26.0337,Apelação Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
0073743-39.2013.8.26.0050,Apelação Criminal,"DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de ""Lavagem"" ou Ocultação de Bens, Direitos ou Valores",TRUE,ok,ok,ok,ok,true
9000006-47.2011.8.26.0589,Apelação Criminal,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,TRUE,ok,ok,ok,ok,true
9081856-67.1999.8.26.0000,Apelação Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
1502717-44.2019.8.26.0001,Apelação Criminal,DIREITO PENAL - Crimes Contra a Administração da Justiça - Coação no curso do processo,TRUE,ok,ok,ok,ok,true
0096203-30.2007.8.26.0050,Apelação Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
0001330-04.2018.4.03.6104,Apelação Criminal,Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
3000361-79.2005.8.26.0037,Apelação Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
0001764-12.2014.8.26.0590,Apelação Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
3000200-11.2003.8.26.0370,Apelação Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Estelionato,TRUE,ok,ok,ok,ok,true
0006028-82.2010.8.26.0050,Apelação Criminal,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,TRUE,ok,ok,ok,ok,true
0004164-20.2015.8.26.0604,Apelação Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,TRUE,ok,ok,ok,ok,true
0016646-50.2015.8.26.0361,Apelação Criminal,DIREITO PENAL-Crimes contra a Honra-Injúria-Preconceituosa,TRUE,ok,ok,ok,ok,true
0000160-40.2011.8.25.0043,Apelação Criminal,DIREITO PENAL - Crimes contra o Patrimônio - Estelionato,TRUE,ok,ok,ok,ok,true
0071347-31.2002.8.26.0000,Apelação Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
0004027-61.2004.8.26.0236,Apelação Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
0021069-65.2011.8.26.0564,Apelação Criminal,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,TRUE,ok,ok,ok,ok,true
0051218-93.2020.8.06.0173,Apelação Criminal,Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
0026130-13.2015.4.01.3500,Apelação Criminal,3432 - Estelionato Majorado,TRUE,ok,ok,ok,ok,true
0005853-82.2010.8.26.0052,Apelação Criminal,DIREITO PENAL-Crimes contra a vida-Homicídio Qualificado,TRUE,ok,ok,ok,ok,true
9143441-57.1998.8.26.0000,Apelação Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
9000001-63.1999.8.26.0292,Apelação Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Parcelamento do solo urbano,TRUE,ok,ok,ok,ok,true
0015783-34.2018.8.08.0024,Apelação Criminal,,TRUE,ok,ok,ok,vazio,true
0049670-73.2007.8.26.0224,Apelação Criminal,DIREITO PENAL-Crimes contra os Costumes-Estupro,TRUE,ok,ok,ok,ok,true
5087980-97.2014.4.04.7100,Apelação Criminal,"Uso de documento falso (art. 304), Crimes contra a Fé Pública, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0081675-73.2017.8.13.0382,Apelação Criminal,Associação para a Produção e Tráfico e Condutas Afins < Crimes de Tráfico Ilícito e Uso Indevido de Drogas < Crimes Previstos na Legislação Extravagante < DIREITO PENAL,TRUE,ok,ok,ok,ok,true
9105171-51.2004.8.26.0000,Apelação Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
9205813-90.2008.8.26.0000,Apelação Criminal,,TRUE,ok,ok,ok,vazio,true
0020885-77.2010.8.26.0004,Apelação Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Trânsito,TRUE,ok,ok,ok,ok,true
9159760-32.2000.8.26.0000,Apelação Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
5054099-21.2016.4.04.0000,Agravo de Instrumento,"CNH - Carteira Nacional de Habilitação, Competência, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, DIREITO PROCESSUAL CIVIL E DO TRABALHO, Jurisdição e Competência, Sistema Nacional de Trânsito",FALSE,ok,ok,no,ok,true
0011660-75.2014.8.21.0022,Procedimento Sumário,DETENÇÃO - Embriaguez ao Volante - Lei 9503/97,FALSE,ok,ok,no,ok,true
0011001-32.2001.8.19.0037,Termo Circunstanciado,Art. 147 do CP - Ameaça,TRUE,ok,ok,ok,ok,true
0010923-76.2011.8.19.0008,Termo Circunstanciado,Lesão Corporal Leve (Art. 129 - Cp),TRUE,ok,ok,ok,ok,true
5004090-86.2021.8.21.0157,Termo Circunstanciado,"Crimes de Trânsito (Lei 9.503/97, Crimes Previstos na Legislação Extravagante, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0013251-73.2017.8.19.0038,Termo Circunstanciado,,TRUE,ok,ok,ok,vazio,true
1500782-33.2021.8.26.0539,Termo Circunstanciado,Contravenções Penais,TRUE,ok,ok,ok,ok,true
1501103-39.2022.8.26.0408,Termo Circunstanciado,Crimes de Trânsito,TRUE,ok,ok,ok,ok,true
0007800-98.2019.8.07.0016,Termo Circunstanciado,Contravenções Penais (DIREITO PENAL),TRUE,ok,ok,ok,ok,true
0010686-83.2016.8.19.0067,Termo Circunstanciado,Praticar Lesão Corporal Culposa na Direção de Veículo Automotor (Art. 303 - Lei 9.503/97),TRUE,ok,ok,ok,ok,true
0287177-49.2019.8.19.0001,Termo Circunstanciado,,TRUE,ok,ok,ok,vazio,true
0019159-12.2004.8.07.0003,Termo Circunstanciado,DIREITO PROCESSUAL PENAL,TRUE,ok,ok,ok,ok,true
0000109-17.2017.8.10.0017,Termo Circunstanciado,,TRUE,ok,ok,ok,vazio,true
1502734-16.2021.8.26.0032,Termo Circunstanciado,Posse de Drogas para Consumo Pessoal,TRUE,ok,ok,ok,ok,true
1500946-23.2022.8.26.0681,Termo Circunstanciado,Contravenções Penais,TRUE,ok,ok,ok,ok,true
0026895-57.2018.8.16.0030,Termo Circunstanciado,Desacato,TRUE,ok,ok,ok,no,true
0002229-74.2013.8.16.0124,Termo Circunstanciado,Posse de Drogas para Consumo Pessoal,TRUE,ok,ok,ok,ok,true
0047517-32.2019.8.19.0001,Termo Circunstanciado,,TRUE,ok,ok,ok,vazio,true
0710397-89.2020.8.07.0007,Termo Circunstanciado,DIREITO DA CRIANÇA E DO ADOLESCENTE (9633)  -  Ato Infracional (9634)  -  Contravenções Penais (9914,TRUE,ok,ok,ok,ok,true
0039316-48.2019.8.19.0002,Termo Circunstanciado,"Lesões Corporais (Art. 129 - CP); Crimes de Trânsito - Lei 9.503/97, art.302 a 312, Lei 9.503/97; Crime Culposo (Art. 18, II, Cp), art. 18, II, CP",TRUE,ok,ok,ok,ok,true
0012571-21.2016.8.19.0007,Termo Circunstanciado,,TRUE,ok,ok,ok,vazio,true
0041813-29.2016.8.19.0038,Termo Circunstanciado,,TRUE,ok,ok,ok,vazio,true
1002828-32.2020.8.11.0013,Termo Circunstanciado,"Termo Circunstanciado, Procedimentos Investigatórios, PROCESSO CRIMINAL",TRUE,ok,ok,ok,ok,true
0027765-31.2017.8.19.0038,Termo Circunstanciado,Lesão Corporal Leve (Art. 129 - Cp),TRUE,ok,ok,ok,ok,true
0802943-41.2020.8.15.0881,Termo Circunstanciado,Desobediência  (3572) - Desobediência  (3572),TRUE,ok,ok,ok,no,true
0000907-44.2008.8.19.0016,Termo Circunstanciado,"Art. 129, caput do CP - Lesão corporal leve",TRUE,ok,ok,ok,ok,true
0000647-15.2018.8.24.0068,Termo Circunstanciado,"Ameaça, Crimes contra a liberdade pessoal, DIREITO PENAL - Difamação, Crimes contra a Honra, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
1531763-73.2021.8.26.0562,Termo Circunstanciado,Ameaça,TRUE,ok,ok,ok,ok,true
0010233-66.2020.8.16.0056,Termo Circunstanciado,Ameaça,TRUE,ok,ok,ok,ok,true
0024608-16.2012.8.19.0203,Termo Circunstanciado,,TRUE,ok,ok,ok,vazio,true
0294093-70.2017.8.19.0001,Termo Circunstanciado,,TRUE,ok,ok,ok,vazio,true
0707766-69.2020.8.07.0009,Termo Circunstanciado,DIREITO DA CRIANÇA E DO ADOLESCENTE (9633)  -  Ato Infracional (9634)  -  Contravenções Penais (9914,TRUE,ok,ok,ok,ok,true
0010313-39.2019.8.07.0016,Termo Circunstanciado,Contravenções Penais (DIREITO PENAL),TRUE,ok,ok,ok,ok,true
0004198-38.2019.8.07.0004,Termo Circunstanciado,"Crimes de Trânsito (DIREITO PENAL, Crimes Previstos na Legislação Extravagante)",TRUE,ok,ok,ok,ok,true
5006840-69.2022.8.24.0019,Termo Circunstanciado,Ameaça  / Crimes contra a liberdade pessoal / DIREITO PENAL,TRUE,ok,ok,ok,ok,true
0010695-30.2019.8.11.0013,Termo Circunstanciado,Termo Circunstanciado->Procedimentos Investigatórios->PROCESSO CRIMINAL,TRUE,ok,ok,ok,ok,true
0011220-13.2020.8.16.0021,Termo Circunstanciado,Posse de Drogas para Consumo Pessoal,TRUE,ok,ok,ok,ok,true
0006378-85.2010.8.06.0128,Termo Circunstanciado,Desacato,TRUE,ok,ok,ok,no,true
0717347-17.2020.8.07.0007,Termo Circunstanciado,DIREITO DA CRIANÇA E DO ADOLESCENTE (9633)  -  Ato Infracional (9634)  -  Contravenções Penai,TRUE,ok,ok,ok,ok,true
0005532-28.2016.8.19.0021,Termo Circunstanciado,Ameaça (Art. 147 - CP); Calúnia (Art. 138 - Cp),TRUE,ok,ok,ok,ok,true
0015612-29.2021.8.19.0004,Termo Circunstanciado,Praticar Lesão Corporal Culposa na Direção de Veículo Automotor (Art. 303 - Lei 9.503/97),TRUE,ok,ok,ok,ok,true
0800345-65.2018.8.15.0241,Termo Circunstanciado,Crimes de Trânsito (3632) - Crimes de Trânsito (3632),TRUE,ok,ok,ok,ok,true
0015288-86.2009.8.07.0006,Termo Circunstanciado,DIREITO PROCESSUAL PENAL,TRUE,ok,ok,ok,ok,true
0012463-20.2005.8.07.0004,Termo Circunstanciado,DIREITO PROCESSUAL PENAL,TRUE,ok,ok,ok,ok,true
0000710-05.2020.8.07.0016,Termo Circunstanciado,Contravenções Penais (DIREITO PENAL),TRUE,ok,ok,ok,ok,true
1500161-95.2021.8.26.0681,Termo Circunstanciado,Jogo de azar,TRUE,ok,ok,ok,no,true
0040551-56.2020.8.19.0021,Termo Circunstanciado,"Lesões Corporais (Art. 129 - CP); Lesão Corporal Leve (Art. 129 - Cp), 129, caput, CP",TRUE,ok,ok,ok,ok,true
1502395-44.2021.8.26.0101,Termo Circunstanciado,Ameaça,TRUE,ok,ok,ok,ok,true
0037146-66.2018.8.16.0182,Termo Circunstanciado,Posse de Drogas para Consumo Pessoal,TRUE,ok,ok,ok,ok,true
0044097-76.2018.8.16.0182,Termo Circunstanciado,Posse de Drogas para Consumo Pessoal,TRUE,ok,ok,ok,ok,true
0000586-26.2017.8.05.0196,Termo Circunstanciado,Injúria(PRINCIPAL),TRUE,ok,ok,ok,ok,true
0014966-13.2004.8.19.0037,Termo Circunstanciado,"Art. 303, § único da Lei 9.503/97 - Praticar lesão corporal culposa na direção de veículo",TRUE,ok,ok,ok,ok,true
0014615-12.2003.8.07.0004,Termo Circunstanciado,DIREITO PROCESSUAL PENAL,TRUE,ok,ok,ok,ok,true
5000956-31.2021.8.21.0099,Termo Circunstanciado,"Crimes de Trânsito (Lei 9.503/97, Crimes Previstos na Legislação Extravagante, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0015772-20.2003.8.07.0004,Termo Circunstanciado,DIREITO PROCESSUAL PENAL,TRUE,ok,ok,ok,ok,true
0003683-78.2018.8.19.0044,Termo Circunstanciado,"Incêndio (Art. 250 - CP), §2º",TRUE,ok,ok,ok,no,true
0010079-48.2017.8.19.0063,Termo Circunstanciado,Demais Crimes do Código de Trânsito Brasileiro (Lei 9.503/97),TRUE,ok,ok,ok,ok,true
0009307-94.2019.8.07.0016,Termo Circunstanciado,Contravenções Penais (DIREITO PENAL),TRUE,ok,ok,ok,ok,true
0012501-08.2000.8.07.0004,Termo Circunstanciado,DIREITO PROCESSUAL PENAL,TRUE,ok,ok,ok,ok,true
0000018-97.2021.8.05.0154,Termo Circunstanciado,Ameaça,TRUE,ok,ok,ok,ok,true
0021156-52.2021.8.13.0525,Termo Circunstanciado,Ameaça - Crimes contra a liberdade pessoal - Penal,TRUE,ok,ok,ok,ok,true
1508297-81.2021.8.26.0099,Termo Circunstanciado,Leve,TRUE,ok,ok,ok,no,true
0002444-52.2019.8.07.0007,Termo Circunstanciado,Contravenções Penais (DIREITO PENAL),TRUE,ok,ok,ok,ok,true
0001991-24.2020.8.19.0028,Termo Circunstanciado,"Crimes de Trânsito - Lei 9.503/97, art.302 a 312, Lei 9.503/97; Crime Culposo (Art. 18, II, Cp), art. 18, II, CP; Lesão Corporal Culposa (Art. 129 §6 do Cp), Art. 129 §6 do Cp, Art. 129 §6 do Cp",TRUE,ok,ok,ok,ok,true
0021888-84.2021.8.13.0702,Termo Circunstanciado,Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Posse de Drogas para Consumo Pessoal - Penal,TRUE,ok,ok,ok,ok,true
1500470-69.2019.8.26.0493,Termo Circunstanciado,Comunicação falsa de crime ou de contravenção,TRUE,ok,ok,ok,ok,true
5007165-21.2022.8.21.0086,Termo Circunstanciado,"Crimes de Trânsito (Lei 9.503/97, Crimes Previstos na Legislação Extravagante, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0013841-64.2022.8.19.0203,Termo Circunstanciado,Lesão Corporal Leve (Art. 129 - Cp),TRUE,ok,ok,ok,ok,true
1514949-24.2021.8.26.0032,Termo Circunstanciado,Leve,TRUE,ok,ok,ok,no,true
0019753-47.2019.8.19.0203,Termo Circunstanciado,"Ameaça (Art. 147 - CP), 147, CP; Ameaça (Art. 147 - CP), 147, CP",TRUE,ok,ok,ok,ok,true
0006499-74.2009.8.19.0003,Termo Circunstanciado,,TRUE,ok,ok,ok,vazio,true
2250943-81.2015.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Receptação,TRUE,ok,ok,ok,ok,true
0173084-91.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
0227746-73.2011.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
2062100-69.2014.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,TRUE,ok,ok,ok,ok,true
0331415-79.2010.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Receptação,TRUE,ok,ok,ok,ok,true
0123375-87.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
2166893-25.2015.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,TRUE,ok,ok,ok,ok,true
2056779-87.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
2064111-08.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
0122475-07.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
0227742-36.2011.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
0000035-46.2007.8.25.0000,Habeas Corpus Criminal,,TRUE,ok,ok,ok,vazio,true
2032755-24.2015.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra a Incolumidade Pública-Incêndio,TRUE,ok,ok,ok,ok,true
0038128-56.2004.8.26.0000,Habeas Corpus Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
2110374-64.2014.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
2048389-89.2017.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,TRUE,ok,ok,ok,ok,true
0037646-24.1999.8.24.0038,Habeas Corpus Criminal,,TRUE,ok,ok,ok,vazio,true
2169668-76.2016.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,TRUE,ok,ok,ok,ok,true
2243084-14.2015.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes contra o Patrimônio - Receptação Qualificada,TRUE,ok,ok,ok,ok,true
2247393-39.2019.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes do Sistema Nacional de Armas,TRUE,ok,ok,ok,ok,true
0042500-48.2004.8.26.0000,Habeas Corpus Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
0003182-08.2015.8.14.0000,Habeas Corpus Criminal,Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
2068386-97.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,TRUE,ok,ok,ok,ok,true
0071149-08.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra a Paz Pública-Quadrilha ou Bando,TRUE,ok,ok,ok,ok,true
2157305-91.2015.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,TRUE,ok,ok,ok,ok,true
0227752-80.2011.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
0158750-52.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
0274459-09.2011.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra a vida-Homicídio Qualificado,TRUE,ok,ok,ok,ok,true
0117799-16.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra a vida-Homicídio Qualificado,TRUE,ok,ok,ok,ok,true
0133795-25.2011.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL-Crimes contra a vida-Homicídio Qualificado,TRUE,ok,ok,ok,ok,true
0192550-71.2013.8.26.0000,Habeas Corpus Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
